game_name,reviews_like_rate,all_reviews_number_k,release_date,developer,user_defined_tags,supported_os,supported_languages,price,other_features,age_restriction,rating,difficulty,length,estimated_downloads_k,day,month,year,total_revenue_million,main_tag,main_feature,reviews_like_rate_MinMax,all_reviews_number_MinMax,price_MinMax,difficulty_MinMax,age_restriction_MinMax,rating_MinMax,length_MinMax,estimated_downloads_MinMax,total_revenue_MinMax,developer_Cod,main_tag_Cod,main_feature_Cod,supported_os_Cod,generation
Thief™ Gold,92,3.16,1998-11-30,Looking Glass Studios,"Stealth, Action, Fantasy, Horror",win,English,3.49,"Single-player, Family Sharing",17,4.3,4,30,547.0,30,11,1998,1.91,Stealth,Single-player,0.9000000000000001,0.00035780247940080015,0.043630453806725845,0.75,1.0,0.8806306306306305,0.36708860759493667,0.0017862957205690136,0.00038736107730996997,877,34,7,0,6
The motel,86,0.09,2025-01-24,Aura studios,"Adventure, Horror",win,English,1.49,"Single-player, Family Sharing",13,1.86,2,1,2.9,24,1,2025,0.0,Adventure,Single-player,0.825,9.087047095893337e-06,0.018627328416052007,0.25,0.7647058823529411,0.3310810810810811,0.0,9.17791039622411e-06,0.0,125,3,7,0,9
Nation Red,88,2.17,2010-08-23,DiezelPower,"Action, Shooter","win, mac, linux","English, Japanese, French, German, Italian, Portuguese - Portugal, Traditional Chinese, Spanish - Spain, Russian, Simplified Chinese",1.99,"Single-player, Online PvP, Online Co-op, Shared/Split Screen Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing",17,3.35,3,18,368.9,23,8,2010,0.73,Action,Single-player,0.8500000000000001,0.0002453502715891201,0.024878109763720464,0.5,1.0,0.6666666666666666,0.2151898734177215,0.001204592574103706,0.000148048998134177,428,2,7,4,7
Bit-Cremental: Fishistry,92,0.03,2024-12-13,Inner Realm Studios,"2D, Cute, Pixel Graphics",win,English,1.99,"Single-player, Steam Achievements, Steam Cloud, Family Sharing",0,1.58,1,16,0.93,13,12,2024,0.0,2D,Single-player,0.9000000000000001,2.271761773973334e-06,0.024878109763720464,0.0,0.0,0.268018018018018,0.18987341772151897,2.743574638017172e-06,0.0,737,1,7,0,9
Into the Radius 2,79,2.81,2024-07-24,CM Games,"Early Access, FPS, Action",win,English,18.99,"Single-player, Online Co-op, Tracked Controller Support, VR Only, Family Sharing",13,3.15,3,24,96.4,24,7,2024,1.83,Early Access,Single-player,0.7375,0.0003180466483562668,0.23740467558444803,0.5,0.7647058823529411,0.6216216216216215,0.2911392405063291,0.00031456389688980214,0.0003711365295692383,257,13,7,0,9
Murder Miners,87,3.95,2014-07-25,JForce Games,Shooter,"win, mac, linux",English,1.99,"Single-player, Online PvP, Shared/Split Screen PvP, Online Co-op, Shared/Split Screen Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Steam Workshop, Includes level editor, Remote Play Together, Family Sharing",13,2.68,3,12,955.0,25,7,2014,1.9,Shooter,Single-player,0.8375000000000001,0.00044753706947274686,0.024878109763720464,0.5,0.7647058823529411,0.5157657657657657,0.13924050632911392,0.003118889116177354,0.0003853330088423785,759,30,7,4,8
Looking Up I See Only A Ceiling,88,2.13,2023-03-09,silver978,"Adventure, Visual Novel, Story Rich","win, mac, linux","English, Italian, Simplified Chinese, Traditional Chinese, Japanese, Spanish - Spain, Korean, Turkish, Russian, French, Portuguese - Brazil, German, Ukrainian, Catalan, Indonesian, Belarusian, Hungarian, Vietnamese, Dutch",1.49,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",13,3.83,2,3,85.0,9,3,2023,0.13,Adventure,Single-player,0.8500000000000001,0.00024080674804117342,0.018627328416052007,0.25,0.7647058823529411,0.7747747747747747,0.025316455696202535,0.0002773296696595691,2.6364890078689057e-05,1769,3,7,4,9
Hotel Anatolia,69,0.35,2017-03-20,Elven Workshop,"Adventure, RPG, 2D",win,"English, Turkish",0.99,"Single-player, Steam Achievements, Steam Trading Cards, Captions available, Family Sharing",17,2.0,3,1,187.0,20,3,2017,0.19,Adventure,Single-player,0.6125,3.861995015754668e-05,0.012376547068383549,0.5,1.0,0.3626126126126126,0.0,0.0006104780185616543,3.853330088423785e-05,501,3,7,0,8
Massive Cleavage vs Zombies: Awesome Edition,55,0.13,2016-07-08,Awesome Enterprises,Action,win,English,0.89,"Single-player, Steam Achievements, Steam Trading Cards, Captions available, Family Sharing",17,0.48,2,5,105.0,8,7,2016,0.09,Action,Single-player,0.4375,1.3630570643840005e-05,0.011126390798849856,0.25,1.0,0.020270270270270258,0.05063291139240507,0.0003426528753266446,1.8252616208323192e-05,130,2,7,0,8
Windy Meadow - A Roadwarden Tale,88,0.07,2023-10-16,Moral Anxiety Studio,"Adventure, Visual Novel","win, mac, linux",English,5.79,"Single-player, Steam Achievements, Family Sharing",10,2.71,2,3,3.0,16,10,2023,0.02,Adventure,Single-player,0.8500000000000001,6.8152853219200025e-06,0.07238404800600075,0.25,0.5882352941176471,0.5225225225225224,0.025316455696202535,9.504526424559488e-06,4.056136935182932e-06,988,3,7,4,9
100 hidden fish,95,0.44,2022-01-17,Anatoliy Loginovskikh,"Adventure, Puzzle, 2D",win,English,1.49,"Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",0,3.03,4,40,31.0,17,1,2022,0.05,Adventure,Single-player,0.9375,4.8842878140426685e-05,0.018627328416052007,0.75,0.0,0.5945945945945945,0.4936708860759494,0.00010095701435846521,1.014034233795733e-05,86,3,7,0,9
Zhulik.exe,85,0.03,2017-12-27,DarkDes Labs,"Simulation, Management",win,"English, German, Russian, Portuguese - Portugal, Ukrainian, Czech, Dutch, Spanish - Spain, Traditional Chinese, Swedish, Italian, Polish, French, Portuguese - Brazil, Turkish, Danish",1.49,"Single-player, Steam Achievements, Steam Leaderboards, Family Sharing",0,2.57,2,1,11.0,27,12,2017,0.02,Simulation,Single-player,0.8125,2.271761773973334e-06,0.018627328416052007,0.25,0.0,0.49099099099099086,0.0,3.5633808691389694e-05,4.056136935182932e-06,397,31,7,0,8
The Great Yokai of the Haunted Halls,83,0.04,2025-01-18,kuronekoCafe,"RPG, 2D, Turn-Based, Combat, Sexual Content",win,"English, Japanese, Simplified Chinese",1.5,"Single-player, Steam Cloud, Family Sharing",17,1.52,1,3,2.3,18,1,2025,0.0,RPG,Single-player,0.7875000000000001,3.4076426609600013e-06,0.018752344043005374,0.0,1.0,0.25450450450450446,0.025316455696202535,7.218214226211843e-06,0.0,1748,25,7,0,9
The Shapeshifting Detective,77,1.08,2018-11-06,D'Avekki Studios Ltd,"Visual Novel, Adventure","win, mac","English, Simplified Chinese, French, German, Turkish, Russian, Ukrainian, Spanish - Spain, Hungarian, Portuguese - Brazil, Japanese, Korean",7.99,"Single-player, Steam Achievements, Steam Cloud, Remote Play on TV, Family Sharing",13,3.47,2,10,67.0,6,11,2018,0.54,Visual Novel,Single-player,0.7125,0.00012153925490757338,0.09988748593574197,0.25,0.7647058823529411,0.6936936936936937,0.1139240506329114,0.00021853878455920113,0.00010951569724993917,369,40,7,3,8
Princesses Never Lose!,80,0.39,2020-03-20,AVANTGARDE,"RPG, Sexual Content",win,"English, Simplified Chinese, Japanese",2.0,"Single-player, Steam Cloud, Family Sharing",17,1.31,1,20,36.0,20,3,2020,0.07,RPG,Single-player,0.75,4.316347370549335e-05,0.025003125390673835,0.0,1.0,0.2072072072072072,0.24050632911392406,0.00011728781577523408,1.4196479273140263e-05,38,25,7,0,9
Adorable Witch 2,86,0.54,2021-10-22,Lovely Games,"Sexual Content, Adventure, RPG, 2D, Anime",win,"English, Russian, Japanese, Simplified Chinese, Traditional Chinese, Korean",1.99,"Single-player, Steam Achievements, Family Sharing",17,2.8,4,30,54.5,22,10,2021,0.11,Sexual Content,Single-player,0.825,6.0201687010293356e-05,0.024878109763720464,0.75,1.0,0.5427927927927927,0.36708860759493667,0.00017771178101727892,2.2308753143506125e-05,882,29,7,0,9
Lovely Planet,92,1.35,2014-07-31,quicktequila,"Action, FPS, Cute","win, mac, linux",English,3.59,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats, Family Sharing",10,3.55,4,7,299.0,31,7,2014,1.07,Action,Single-player,0.9000000000000001,0.00015220803885621342,0.044880610076259535,0.75,0.5882352941176471,0.7117117117117115,0.0759493670886076,0.0009762879702972773,0.00021700332603228687,1765,2,7,4,8
Adorable Witch,89,1.52,2021-06-17,Lovely Games,"Sexual Content, Anime",win,"English, Russian, Japanese, Simplified Chinese, Traditional Chinese, Korean",1.99,"Single-player, Steam Achievements, Family Sharing",17,3.35,3,20,116.9,17,6,2021,0.23,Sexual Content,Single-player,0.8625,0.00017151801393498674,0.024878109763720464,0.5,1.0,0.6666666666666666,0.24050632911392406,0.0003815201826985546,4.664557475460372e-05,882,29,7,0,9
Alessia's Dollhouse,79,0.15,2024-07-10,Wasper Games,Horror,win,"English, French, German, Simplified Chinese, Spanish - Latin America, Russian, Turkish, Spanish - Spain, Japanese, Korean",2.99,"Single-player, Steam Achievements, Family Sharing",17,2.15,2,1,16.0,10,7,2024,0.05,Horror,Single-player,0.7375,1.590233241781334e-05,0.037379672459057385,0.25,1.0,0.39639639639639634,0.0,5.196461010815857e-05,1.014034233795733e-05,1666,17,7,0,9
Barro 2020,85,1.7,2019-11-01,SC Jogos,"Driving, Sports",win,"English, French, Italian, German, Spanish - Spain, Bulgarian, Simplified Chinese, Traditional Chinese, Danish, Spanish - Latin America, Finnish, Greek, Dutch, Hungarian, Indonesian, Japanese, Norwegian, Polish, Portuguese - Brazil, Portuguese - Portugal, Romanian, Russian, Swedish, Thai, Czech, Turkish, Ukrainian, Vietnamese, Arabic, Afrikaans, Albanian, Amharic, Armenian, Assamese, Azerbaijani, Basque, Bangla, Belarusian, Bosnian, Kannada, Catalan, Kazakh, Cherokee, Sinhala, Konkani, Croatian, Dari, Slovak, Slovenian, Estonian, Filipino, Galician, Welsh, Georgian, Gujarati, Hausa, Hebrew, Hindi, Igbo, Yoruba, Irish, Icelandic, Khmer, Latvian, Lithuanian, Luxembourgish, Macedonian, Malayalam, Malay, Maltese, Maori, Marathi, Mongolian, Nepali, Odia, Punjabi (Gurmukhi), Punjabi (Shahmukhi), Persian, K'iche', Kinyarwanda, Kyrgyz, Quechua, Sotho, Sindhi, Sorani, Swahili, Serbian, Tajik, Tigrinya, Tswana, Turkmen, Tatar, Tamil, Telugu, Uyghur, Wolof, Urdu, Uzbek, Valencian, Xhosa, Zulu, Scots",4.4,"Single-player, Shared/Split Screen PvP, Steam Achievements, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing",0,2.1,2,1,269.9,1,11,2019,1.19,Driving,Single-player,0.8125,0.00019196386990074672,0.05500687585948244,0.25,0.0,0.3851351351351351,0.0,0.0008812427060516823,0.00024134014764338443,1292,12,7,0,8
Bot Vice,93,1.28,2016-07-11,DYA Games,"2D, Shooter",win,"English, Spanish - Spain, German, French, Russian, Portuguese - Brazil, Simplified Chinese, Japanese, Portuguese - Portugal, Spanish - Latin America",5.99,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on TV, Family Sharing",0,3.77,3,8,70.7,11,7,2016,0.42,2D,Single-player,0.9125000000000001,0.00014425687264730673,0.07488436054506814,0.5,0.0,0.7612612612612611,0.08860759493670886,0.0002306235776076101,8.517887563884156e-05,387,1,7,0,8
Puzzle Agent,89,1.52,2010-07-07,Telltale,"Puzzle, Adventure","win, mac",English,2.99,"Single-player, Family Sharing",10,3.45,3,6,591.0,7,7,2010,1.77,Puzzle,Single-player,0.8625,0.00017151801393498674,0.037379672459057385,0.5,0.5882352941176471,0.6891891891891891,0.06329113924050633,0.0019300067730365796,0.00035896811876368946,1526,24,7,3,7
CAYNE,80,1.83,2017-01-24,THE BROTHERHOOD,"Adventure, Horror","win, mac, linux","English, French, German, Russian, Italian, Polish, Turkish, Spanish - Spain, Hungarian, Japanese, Portuguese - Brazil, Portuguese - Portugal",0.0,"Single-player, Steam Achievements",17,3.42,3,5,321.0,24,1,2017,0.0,Adventure,Single-player,0.75,0.00020673032143157344,0.0,0.5,1.0,0.6824324324324323,0.05063291139240507,0.00104814349653106,0.0,1489,3,7,4,8
Tiny Breakers Camp,82,0.05,2024-05-21,JuTek Pixel,"Fantasy, Pixel Graphics",win,"English, French, Polish, German",2.49,"Single-player, Steam Achievements, Steam Cloud, Family Sharing",0,2.69,2,4,1.7,21,5,2024,0.0,Fantasy,Single-player,0.7750000000000001,4.543523547946668e-06,0.031128891111388928,0.25,0.0,0.518018018018018,0.0379746835443038,5.258518056199579e-06,0.0,779,15,7,0,9
Adorable Witch 3,85,0.53,2022-05-07,Lovely Games,"Puzzle, Anime, Strategy, 2D",win,"English, Russian, Japanese, Simplified Chinese, Traditional Chinese, Korean",1.99,"Single-player, Steam Achievements, Family Sharing",17,3.8,4,35,27.7,7,5,2022,0.06,Puzzle,Single-player,0.8125,5.906580612330669e-05,0.024878109763720464,0.75,1.0,0.768018018018018,0.430379746835443,9.017868542339774e-05,1.2168410805548795e-05,882,24,7,0,9
140,94,1.99,2013-10-16,Carlsen Games,Platformer,"win, mac, linux","English, French, Italian, German, Spanish - Spain, Arabic, Bulgarian, Czech, Danish, Dutch, Finnish, Greek, Hungarian, Japanese, Korean, Norwegian, Polish, Portuguese - Portugal, Portuguese - Brazil, Romanian, Russian, Simplified Chinese, Swedish, Thai, Traditional Chinese, Turkish, Ukrainian",2.99,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing",10,3.37,3,6,200.0,16,10,2013,0.6,Platformer,Single-player,0.925,0.00022490441562336006,0.037379672459057385,0.5,0.5882352941176471,0.6711711711711711,0.06329113924050633,0.0006529381022452533,0.00012168410805548795,271,23,7,4,8
THE LAST TRAIN: Baquedano,88,0.12,2025-05-15,Matías Avilés,"Adventure, Horror",win,"English, Spanish - Latin America, Portuguese - Brazil, Russian, Italian, German, Spanish - Spain, Japanese",1.99,"Single-player, Family Sharing",17,2.63,3,1,5.1,15,5,2025,0.01,Adventure,Single-player,0.8500000000000001,1.2494689756853338e-05,0.024878109763720464,0.5,1.0,0.5045045045045045,0.0,1.6363463019602415e-05,2.028068467591466e-06,932,3,7,0,9
Russian Life Simulator,89,6.71,2019-05-17,GosDev Production,"Simulation, 2D","win, mac, linux","English, Russian, French, Italian, German, Spanish - Spain, Arabic, Bulgarian, Portuguese - Brazil, Hungarian, Vietnamese, Greek, Danish, Spanish - Latin America, Traditional Chinese, Simplified Chinese, Korean, Dutch, Norwegian, Polish, Portuguese - Portugal, Romanian, Thai, Turkish, Ukrainian, Finnish, Czech, Swedish, Japanese",0.89,"Single-player, Online PvP, Steam Achievements, Steam Trading Cards, Steam Leaderboards, Family Sharing",17,2.5,1,1,511.0,17,5,2019,0.45,Simulation,Single-player,0.8625,0.0007610401942810669,0.011126390798849856,0.0,1.0,0.47522522522522515,0.0,0.0016687139503682776,9.126308104161596e-05,654,31,7,4,8
100 Cats Berlin,89,0.06,2024-08-28,100 Cats,"Cute, Puzzle",win,"English, French, Italian, German, Spanish - Spain, Arabic, Bulgarian, Czech, Danish, Dutch, Finnish, Greek, Hungarian, Indonesian, Japanese, Korean, Norwegian, Polish, Portuguese - Brazil, Portuguese - Portugal, Romanian, Simplified Chinese, Spanish - Latin America, Swedish, Thai, Traditional Chinese, Turkish, Ukrainian, Vietnamese, Afrikaans, Albanian, Amharic, Armenian, Assamese, Azerbaijani, Bangla, Basque, Belarusian, Bosnian, Catalan, Cherokee, Croatian, Dari, Estonian, Filipino, Galician, Georgian, Gujarati, Hausa, Hebrew, Hindi, Icelandic, Igbo, Irish, K'iche', Kannada, Kazakh, Khmer, Kinyarwanda, Konkani, Kyrgyz, Latvian, Lithuanian, Luxembourgish, Macedonian, Malay, Malayalam, Maltese, Maori, Marathi, Mongolian, Nepali, Odia, Persian, Punjabi (Gurmukhi), Punjabi (Shahmukhi), Quechua, Scots, Serbian, Sindhi, Sinhala, Slovak, Slovenian, Sorani, Sotho, Swahili, Tajik, Tamil, Tatar, Telugu, Tigrinya, Tswana, Turkmen, Urdu, Uyghur, Uzbek, Valencian, Welsh, Wolof, Xhosa, Yoruba, Zulu",0.89,"Single-player, Steam Achievements, Steam Cloud, Family Sharing",0,3.0,1,1,1.8,28,8,2024,0.0,Cute,Single-player,0.8625,5.6794044349333354e-06,0.011126390798849856,0.0,0.0,0.5878378378378378,0.0,5.585134084534956e-06,0.0,1,11,7,0,9
Journey to Incrementalia,89,0.62,2024-10-24,Adam Travers,"Strategy, Automation, RPG",win,English,2.99,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Remote Play Together, Family Sharing",10,3.35,4,4,88.0,24,10,2024,0.26,Strategy,Single-player,0.8625,6.928873410618669e-05,0.037379672459057385,0.75,0.5882352941176471,0.6666666666666666,0.0379746835443038,0.0002871281505096304,5.2729780157378115e-05,49,36,7,0,9
Ball 2D: Soccer Online,73,0.16,2017-09-08,Unusualsoft,Sports,"win, mac","English, French, Italian, German, Spanish - Spain, Bulgarian, Czech, Danish, Dutch, Finnish, Greek, Hungarian, Indonesian, Japanese, Korean, Norwegian, Polish, Portuguese - Brazil, Portuguese - Portugal, Romanian, Russian, Simplified Chinese, Spanish - Latin America, Swedish, Thai, Traditional Chinese, Turkish, Ukrainian, Vietnamese",0.89,"MMO, Online PvP, Online Co-op, Cross-Platform Multiplayer, Steam Trading Cards, Family Sharing",0,1.22,2,4,58.0,8,9,2017,0.05,Sports,MMO,0.6625000000000001,1.7038213304800006e-05,0.011126390798849856,0.25,0.0,0.18693693693693691,0.0379746835443038,0.00018914334200901715,1.014034233795733e-05,1621,33,2,3,8
Prince of Qin,82,0.08,2021-10-26,Object Software,"Tactical, RPG, Action, 2.5D",win,"English, Russian",5.79,"Single-player, Online PvP, LAN PvP, Steam Cloud, Family Sharing",13,3.35,3,68,13.0,26,10,2021,0.08,Tactical,Single-player,0.7750000000000001,7.95116620890667e-06,0.07238404800600075,0.5,0.7647058823529411,0.6666666666666666,0.8481012658227849,4.216612925809724e-05,1.6224547740731727e-05,1071,38,7,0,9
Dungelot: Shattered Lands,70,0.28,2016-02-18,Red Winter Software,"RPG, Action, Puzzle",win,"English, Russian",5.79,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",10,3.38,5,6,70.0,18,2,2016,0.41,RPG,Single-player,0.625,3.066878394864001e-05,0.07238404800600075,1.0,0.5882352941176471,0.6734234234234233,0.06329113924050633,0.00022833726540926244,8.31508071712501e-05,1236,25,7,0,8
Mitsurugi Kamui Hikae,80,2.67,2014-03-10,Zenith Blue,"Combat, Action",win,"English, Japanese, Simplified Chinese, Korean",5.79,"Single-player, Steam Achievements, Steam Trading Cards, Remote Play on TV, Family Sharing",13,3.26,3,6,322.0,10,3,2014,1.86,Combat,Single-player,0.75,0.00030214431593845347,0.07238404800600075,0.5,0.7647058823529411,0.6463963963963962,0.06329113924050633,0.001051409656814414,0.00037722073497201266,1720,9,7,0,8
Metaloid : Origin,84,0.03,2019-03-28,RetroRevolution,"Action, 2D, Pixel Graphics, Platformer","win, mac","English, Italian, French, German, Spanish - Spain, Dutch, Portuguese - Portugal",5.99,"Single-player, Steam Achievements, Family Sharing",10,3.75,3,6,1.3,28,3,2019,0.01,Action,Single-player,0.8,2.271761773973334e-06,0.07488436054506814,0.5,0.5882352941176471,0.7567567567567567,0.06329113924050633,3.952053942858069e-06,2.028068467591466e-06,1250,2,7,3,8
Christmas Night,88,0.12,2023-04-10,CROSSRED,"FPS, Horror",win,"English, Turkish",1.25,"Single-player, Steam Achievements, Family Sharing",17,3.0,2,1,4.2,10,4,2023,0.01,FPS,Single-player,0.8500000000000001,1.2494689756853338e-05,0.015626953369171147,0.25,1.0,0.5878378378378378,0.0,1.342391876458402e-05,2.028068467591466e-06,260,14,7,0,9
Puzzle Agent 2,86,0.55,2011-06-30,Telltale,"Adventure, Puzzle","win, mac",English,2.99,"Single-player, Steam Achievements, Family Sharing",10,3.46,3,6,143.0,30,6,2011,0.43,Adventure,Single-player,0.825,6.133756789728002e-05,0.037379672459057385,0.5,0.5882352941176471,0.6914414414414414,0.06329113924050633,0.0004667669660940881,8.720694410643304e-05,1526,3,7,3,8
Oik,89,1.58,2017-02-14,Crew Lab,"2D, Cute, Puzzle",win,"English, French, Italian, German, Spanish - Spain, Arabic, Bulgarian, Portuguese - Brazil, Hungarian, Greek, Danish, Traditional Chinese, Simplified Chinese, Korean, Dutch, Norwegian, Polish, Portuguese - Portugal, Romanian, Russian, Thai, Turkish, Ukrainian, Finnish, Czech, Swedish, Japanese, Vietnamese",0.89,"Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",0,3.25,4,2,126.5,14,2,2017,0.11,2D,Single-player,0.8625,0.00017833329925690672,0.011126390798849856,0.75,0.0,0.6441441441441441,0.012658227848101266,0.00041287532141875077,2.2308753143506125e-05,344,1,7,0,8
