game_name,reviews_like_rate,all_reviews_number_k,release_date,developer,user_defined_tags,supported_os,supported_languages,price,other_features,age_restriction,rating,difficulty,length,estimated_downloads_k,day,month,year,total_revenue_million,main_tag,main_feature,reviews_like_rate_MinMax,all_reviews_number_MinMax,price_MinMax,difficulty_MinMax,age_restriction_MinMax,rating_MinMax,length_MinMax,estimated_downloads_MinMax,total_revenue_MinMax,developer_Cod,main_tag_Cod,main_feature_Cod,supported_os_Cod,generation
"EL PASO, NIGHTMARE",66,0.11,2022-10-25,Strange Scaffold,"FPS, Action",win,English,2.99,"Single-player, Steam Cloud, Family Sharing",17,2.13,3,3,21.4,25,10,2022,0.06,FPS,Single-player,0.5750000000000001,1.1358808869866673e-05,0.0373796724590573,0.5,1.0,0.3918918918918918,0.0253164556962025,6.960187563826895e-05,1.2168410805548796e-05,1437,14,7,0,9
Dice Legacy,67,0.86,2021-09-09,DESTINYbit,"Building, Survival, Strategy, Roguelike",win,"English, French, Italian, German, Spanish - Spain, Russian, Traditional Chinese, Japanese, Korean, Polish, Simplified Chinese, Portuguese - Brazil",11.49,"Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",10,4.5,5,70,106.6,9,9,2021,1.22,Building,Single-player,0.5875,9.65498753938667e-05,0.1436429553694211,1.0,0.5882352941176471,0.9256756756756755,0.8734177215189873,0.00034787873178,0.0002474243530461,373,6,7,0,9
Dogs Organized Neatly,98,1.18,2021-11-01,DU&I,"Puzzle, 2D, Cute",win,"English, German, Spanish - Spain, Greek, Japanese, Portuguese - Portugal, Portuguese - Brazil, Simplified Chinese, Spanish - Latin America, Korean, Polish, Russian, French, Norwegian, Finnish, Swedish, Czech, Dutch, Ukrainian, Turkish, Arabic",1.99,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",0,4.0,3,2,54.5,1,11,2021,0.11,Puzzle,Single-player,0.975,0.0001328980637774,0.0248781097637204,0.5,0.0,0.813063063063063,0.0126582278481012,0.0001777117810172,2.2308753143506125e-05,385,24,7,0,9
Neon Blight,40,0.07,2022-07-11,Bleeding Tapes,"Action, Adventure, Shooter",win,"English, French, Italian, German, Spanish - Spain, Japanese, Korean, Simplified Chinese",9.49,"Single-player, Family Sharing",13,1.36,3,4,9.0,11,7,2022,0.09,Action,Single-player,0.25,6.8152853219200025e-06,0.1186398299787473,0.5,0.7647058823529411,0.2184684684684684,0.0379746835443038,2.910148812468214e-05,1.8252616208323192e-05,203,2,7,0,9
Dad's Monster House,95,0.2,2021-09-23,Cotton Game,"2D, Platformer, Horror","win, mac","English, French, German, Spanish - Spain, Russian, Japanese, Simplified Chinese, Traditional Chinese, Portuguese - Brazil, Korean",1.99,"Single-player, Steam Achievements, Captions available, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Family Sharing",13,4.25,1,13,12.0,23,9,2021,0.02,2D,Single-player,0.9375,2.1581736852746675e-05,0.0248781097637204,0.0,0.7647058823529411,0.8693693693693693,0.1518987341772151,3.889996897474347e-05,4.056136935182932e-06,332,1,7,3,9
A Juggler's Tale,93,0.94,2021-09-29,kaleidoscube,"Fantasy, Story Rich, Platformer",win,"English, German, French, Italian, Spanish - Spain, Japanese, Korean, Portuguese - Brazil, Russian, Simplified Chinese",9.29,"Single-player, Steam Achievements, Steam Cloud, Family Sharing",10,3.36,3,2,129.0,29,9,2021,1.2,Fantasy,Single-player,0.9125,0.0001056369224897,0.1161395174396799,0.5,0.5882352941176471,0.6689189189189189,0.0126582278481012,0.0004210407221271,0.0002433682161109,1747,15,7,0,9
Bite Night,97,0.32,2024-06-13,MyGrandfather Games,"Horror, Simulation",win,English,2.18,"Single-player, Steam Achievements, Family Sharing",17,4.04,2,1,11.5,13,6,2024,0.03,Horror,Single-player,0.9625,3.521230749658668e-05,0.0272534066758344,0.25,1.0,0.822072072072072,0.0,3.726688883306658e-05,6.084205402774397e-06,997,17,7,0,9
HOTEL GREENWOOD,75,0.19,2022-08-10,Altered Games,Horror,win,"English, Turkish, Spanish - Latin America",1.25,"Single-player, Family Sharing",17,2.72,2,3,12.0,10,8,2022,0.02,Horror,Single-player,0.6875,2.0445855965760008e-05,0.0156269533691711,0.25,1.0,0.5247747747747747,0.0253164556962025,3.889996897474347e-05,4.056136935182932e-06,81,17,7,0,9
RUSSIA BATTLEGROUNDS,77,3.75,2018-07-13,Agafonoff,"Action, RPG, FPS",win,"English, French, Italian, German, Spanish - Spain, Arabic, Greek, Danish, Simplified Chinese, Norwegian, Polish, Portuguese - Portugal, Russian, Turkish, Ukrainian, Finnish, Czech, Swedish, Japanese, Korean",0.89,"Single-player, Online PvP, Steam Achievements, Steam Trading Cards, Family Sharing",13,2.23,4,2,190.7,13,7,2018,0.17,Action,Single-player,0.7125,0.000424819451733,0.0111263907988498,0.75,0.7647058823529411,0.4144144144144144,0.0126582278481012,0.00062256281161,3.447716394905492e-05,57,2,7,0,8
Digseum,98,5.45,2024-12-09,Rat Monthly,"Management, Simulation",win,English,1.99,"Single-player, Steam Achievements, Steam Cloud, Family Sharing",0,3.3,2,3,165.8,9,12,2024,0.33,Management,Single-player,0.975,0.0006179192025207,0.0248781097637204,0.25,0.0,0.6554054054054053,0.0253164556962025,0.0005412354205545,6.692625943051837e-05,1217,20,7,0,9
Pure Farming 2018,72,1.02,2018-03-13,Ice Flames,"Simulation, Open World, Realistic, Management",win,"English, French, Italian, German, Spanish - Spain, Czech, Polish, Russian, Hungarian",12.99,"Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Remote Play on TV, Family Sharing",0,3.9,3,20,203.0,13,3,2018,2.64,Simulation,Single-player,0.65,0.0001147239695856,0.1623952994124265,0.5,0.0,0.7905405405405405,0.240506329113924,0.0006627365830953,0.0005354100754441,727,31,7,0,8
Ninja Stealth 3,80,0.46,2017-12-06,SC Jogos,"Stealth, Strategy, 2D",win,English,4.4,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",10,2.1,1,1,75.0,6,12,2017,0.33,Stealth,Single-player,0.75,5.111463991440002e-05,0.0550068758594824,0.0,0.5882352941176471,0.3851351351351351,0.0,0.000244668066826,6.692625943051837e-05,1292,34,7,0,8
GONNER2,67,0.09,2020-10-22,Art in Heart,"Action, Roguelike, 2D","win, mac, linux","English, French, Italian, German, Spanish - Spain, Japanese, Korean, Polish, Portuguese - Brazil, Simplified Chinese, Spanish - Latin America, Traditional Chinese, Russian, Swedish",7.29,"Single-player, Shared/Split Screen PvP, Shared/Split Screen Co-op, Steam Achievements, Steam Cloud, Remote Play Together, Family Sharing",10,2.33,2,5,15.0,22,10,2020,0.11,Action,Single-player,0.5875,9.087047095893337e-06,0.0911363920490061,0.25,0.5882352941176471,0.4369369369369369,0.050632911392405,4.86984498248048e-05,2.2308753143506125e-05,112,2,7,4,9
SWARMRIDER OMEGA,86,0.09,2017-09-19,Walter Machado,"Action, Pixel Graphics","win, linux","English, French, Italian, German, Spanish - Spain, Bulgarian, Simplified Chinese, Traditional Chinese, Korean, Danish, Spanish - Latin America, Finnish, Greek, Dutch, Hungarian, Indonesian, Japanese, Norwegian, Polish, Portuguese - Brazil, Portuguese - Portugal, Romanian, Russian, Swedish, Thai, Czech, Turkish, Ukrainian, Vietnamese, Arabic, Afrikaans, Albanian, Amharic, Armenian, Assamese, Azerbaijani, Basque, Bangla, Belarusian, Bosnian, Kannada, Catalan, Kazakh, Cherokee, Sinhala, Konkani, Croatian, Dari, Slovak, Slovenian, Estonian, Filipino, Galician, Welsh, Georgian, Gujarati, Hausa, Hebrew, Hindi, Igbo, Yoruba, Irish, Icelandic, Khmer, Latvian, Lithuanian, Luxembourgish, Macedonian, Malayalam, Malay, Maltese, Maori, Marathi, Mongolian, Nepali, Odia, Punjabi (Gurmukhi), Punjabi (Shahmukhi), Persian, K'iche', Kinyarwanda, Kyrgyz, Quechua, Sotho, Sindhi, Sorani, Swahili, Serbian, Tajik, Tigrinya, Tswana, Turkmen, Tatar, Tamil, Telugu, Uyghur, Wolof, Urdu, Uzbek, Valencian, Xhosa, Zulu, Scots",0.89,"Single-player, Steam Achievements, Family Sharing",10,3.25,4,10,47.0,19,9,2017,0.04,Action,Single-player,0.825,9.087047095893337e-06,0.0111263907988498,0.75,0.5882352941176471,0.6441441441441441,0.1139240506329114,0.0001532155788921,8.112273870365864e-06,1661,2,7,1,8
Initial Drift Online,78,3.1,2023-03-30,RewindApp,"Driving, Simulation, Open World",win,"English, French, Russian, Simplified Chinese, Traditional Chinese, Spanish - Spain, Spanish - Latin America, Turkish, Japanese",2.99,"MMO, Online PvP, Steam Achievements, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing",0,2.91,4,28,132.0,30,3,2023,0.39,Driving,MMO,0.7250000000000001,0.0003509871940788,0.0373796724590573,0.75,0.0,0.5675675675675675,0.3417721518987341,0.0004308392029771,7.909467023606717e-05,1253,12,2,0,9
Kero Blaster,94,1.05,2015-11-11,Studio Pixel,"Platformer, Shooter","win, mac","English, Japanese, French, Italian, German, Spanish - Spain, Portuguese - Brazil, Russian, Simplified Chinese",5.79,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing",0,4.09,3,6,165.2,11,11,2015,0.96,Platformer,Single-player,0.925,0.0001181316122466,0.0723840480060007,0.5,0.0,0.8333333333333333,0.0632911392405063,0.0005392757243845,0.0001946945728887,1449,23,7,3,8
SUKUR,78,0.15,2022-11-02,Latif Güngör,"Horror, Puzzle",win,"English, Turkish",1.49,"Single-player, Family Sharing",17,1.95,2,2,7.1,2,11,2022,0.01,Horror,Single-player,0.7250000000000001,1.590233241781334e-05,0.018627328416052,0.25,1.0,0.3513513513513513,0.0126582278481012,2.2895783586309967e-05,2.028068467591466e-06,854,17,7,0,9
Ghost in the pool,75,0.28,2021-01-28,CASCHA GAMES,"Adventure, Visual Novel, 2D","win, linux","English, Simplified Chinese, Spanish - Spain, Turkish, Japanese, Korean, Italian, French, Traditional Chinese",2.49,"Single-player, Steam Achievements, Steam Cloud, Family Sharing",17,2.25,1,1,35.2,28,1,2021,0.09,Adventure,Single-player,0.6875,3.066878394864001e-05,0.0311288911113889,0.0,1.0,0.4189189189189188,0.0,0.0001146748875485,1.8252616208323192e-05,252,3,7,1,9
Hypnosis of Corruption,82,0.1,2024-12-07,ALLDICE,"RPG, Simulation, 2D, Sexual Content, Anime",win,"English, Japanese, Simplified Chinese",1.0,"Single-player, Family Sharing",17,3.24,1,4,10.4,7,12,2024,0.01,RPG,Single-player,0.7750000000000001,1.0222927982880004e-05,0.0125015626953369,0.0,1.0,0.6418918918918919,0.0379746835443038,3.367411252137743e-05,2.028068467591466e-06,31,25,7,0,9
Noelle Does Her Best!,85,0.39,2022-08-13,Aprico Koubou,"Sexual Content, RPG, Pixel Graphics",win,"English, Japanese, Simplified Chinese",2.0,"Single-player, Steam Cloud, Family Sharing",17,1.8,1,10,30.4,13,8,2022,0.06,Sexual Content,Single-player,0.8125,4.316347370549335e-05,0.0250031253906738,0.0,1.0,0.3175675675675675,0.1139240506329114,9.899731818845294e-05,1.2168410805548796e-05,100,29,7,0,9
Tourist Bus Simulator,65,2.37,2018-12-06,TML-Studios,"Simulation, Driving, Open World",win,"English, German, French, Spanish - Spain, Simplified Chinese, Swedish, Russian, Turkish, Polish, Portuguese - Brazil, Korean, Hungarian, Finnish, Japanese, Italian, Dutch, Portuguese - Portugal",14.99,"Single-player, Steam Achievements, Steam Workshop, Family Sharing",0,0.92,2,15,114.6,6,12,2018,1.72,Simulation,Single-player,0.5625,0.0002680678893288,0.1873984248031004,0.25,0.0,0.1193693693693693,0.1772151898734177,0.0003740080140468,0.0003488277764257,1492,31,7,0,8
Dungeon's Legion,87,0.5,2023-10-14,LunaSoft,"RPG, Adventure, Sexual Content",win,"English, Japanese, Simplified Chinese",2.0,"Single-player, Steam Cloud, Family Sharing",17,2.81,2,19,25.9,14,10,2023,0.05,RPG,Single-player,0.8375000000000001,5.565816346234669e-05,0.0250031253906738,0.25,1.0,0.545045045045045,0.2278481012658227,8.429959691336094e-05,1.014034233795733e-05,895,25,7,0,9
Orbital Bullet – The 360° Rogue-lite,82,0.49,2022-03-21,SmokeStab,"Platformer, Pixel Graphics, Roguelike, Action",win,"English, German, Japanese, Simplified Chinese, Russian, French, Italian, Spanish - Spain, Korean, Polish, Portuguese - Brazil, Traditional Chinese, Turkish",8.99,"Single-player, Steam Achievements, Steam Cloud, Family Sharing",13,2.16,3,20,37.0,21,3,2022,0.33,Platformer,Single-player,0.7750000000000001,5.452228257536002e-05,0.1123890486310788,0.5,0.7647058823529411,0.3986486486486486,0.240506329113924,0.0001205539760585,6.692625943051837e-05,1383,23,7,0,9
Outcast - Second Contact,81,0.66,2017-11-14,Appeal Studios,"Adventure, Action, Open World, Shooter",win,"English, French, Italian, German, Spanish - Spain, Dutch, Portuguese - Portugal",8.99,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats, Family Sharing",13,2.3,3,23,57.0,14,11,2017,0.51,Adventure,Single-player,0.7625,7.383225765413336e-05,0.1123890486310788,0.5,0.7647058823529411,0.4301801801801801,0.2784810126582278,0.0001858771817256,0.0001034314918471,98,3,7,0,8
Astro Looter: Survivor,74,0.36,2024-07-15,Soda Game Studio,"Shooter, Roguelike",win,"English, Simplified Chinese, German, Spanish - Spain, Spanish - Latin America, French, Japanese, Traditional Chinese, Korean, Russian, Portuguese - Brazil, Portuguese - Portugal, Turkish",2.99,"Single-player, Steam Achievements, Steam Cloud, Family Sharing",13,3.0,4,10,14.0,15,7,2024,0.04,Shooter,Single-player,0.675,3.975583104453335e-05,0.0373796724590573,0.75,0.7647058823529411,0.5878378378378378,0.1139240506329114,4.5432289541451024e-05,8.112273870365864e-06,1387,30,7,0,9
Rhythm Sprout: Sick Beats & Bad Sweets,93,0.57,2023-02-01,SURT,"Action, Adventure, Cute",win,"English, French, Italian, German, Spanish - Spain, Portuguese - Brazil, Spanish - Latin America, Simplified Chinese, Korean, Norwegian, Polish, Russian, Japanese",7.99,"Single-player, Steam Achievements, Family Sharing",0,2.14,4,11,36.9,1,2,2023,0.29,Action,Single-player,0.9125,6.360932967125336e-05,0.0998874859357419,0.75,0.0,0.3941441441441441,0.1265822784810126,0.0001202273600302,5.8813985560152506e-05,1305,2,7,0,9
Antihero,86,0.64,2017-07-10,Tim Conkling,"Strategy, Turn-Based","win, mac","English, French, Italian, German, Spanish - Spain, Polish, Portuguese - Brazil, Japanese, Russian, Simplified Chinese",7.99,"Single-player, Online PvP, Shared/Split Screen PvP, Cross-Platform Multiplayer, Steam Achievements, Steam Cloud, Remote Play Together, Family Sharing",13,3.15,3,9,103.0,10,7,2017,0.82,Strategy,Single-player,0.825,7.156049588016003e-05,0.0998874859357419,0.5,0.7647058823529411,0.6216216216216215,0.1012658227848101,0.0003361205547599,0.0001663016143425,1556,36,7,3,8
Guilty Gear X2 #Reload,88,0.58,2004-07-23,Arc System Works,"Fighting, 2D, Anime, Action",win,English,9.99,"Single-player, Shared/Split Screen PvP, Steam Trading Cards, Steam Cloud, Remote Play Together, Family Sharing",13,4.11,3,40,115.0,23,7,2004,1.15,Fighting,Single-player,0.8500000000000001,6.474521055824002e-05,0.1248906113264158,0.5,0.7647058823529411,0.8378378378378378,0.4936708860759494,0.0003753144781601,0.000233227873773,101,16,7,0,7
GUILTY GEAR,81,0.51,2019-05-16,Arc System Works,"Action, Fighting, 2D, Anime",win,"English, Simplified Chinese, Traditional Chinese, Japanese, Korean",9.99,"Single-player, Online PvP, Shared/Split Screen PvP, Steam Achievements, Remote Play Together, Family Sharing",13,3.13,4,17,45.0,16,5,2019,0.45,Action,Single-player,0.7625,5.679404434933336e-05,0.1248906113264158,0.75,0.7647058823529411,0.617117117117117,0.2025316455696202,0.0001466832583254,9.126308104161596e-05,101,2,7,0,8
Sockventure,92,0.04,2021-05-11,Nighthouse Games,"Platformer, 2D",win,"English, French, German, Spanish - Spain, Japanese, Korean, Portuguese - Brazil, Simplified Chinese, Spanish - Latin America, Traditional Chinese",7.99,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing",10,2.17,3,4,2.5,11,5,2021,0.02,Platformer,Single-player,0.9000000000000001,3.4076426609600013e-06,0.0998874859357419,0.5,0.5882352941176471,0.4009009009009008,0.0379746835443038,7.8714462828826e-06,4.056136935182932e-06,1031,23,7,0,9
Eville,72,0.4,2022-10-11,VestGames,"Action, Adventure, RPG,",win,"English, German, French, Spanish - Spain, Korean, Portuguese - Brazil, Russian, Simplified Chinese, Japanese, Traditional Chinese, Spanish - Latin America",7.99,"Online PvP, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Family Sharing",13,1.75,4,1,59.5,11,10,2022,0.48,Action,Online PvP,0.65,4.4299354592480016e-05,0.0998874859357419,0.75,0.7647058823529411,0.3063063063063063,0.0,0.000194042582434,9.734728644439036e-05,1640,2,4,0,9
Armikrog,62,1.11,2015-09-30,Pencil Test Studios,"Adventure, Puzzle","win, mac, linux","English, French, Italian, German, Spanish - Spain, Polish, Russian",5.79,"Single-player, Family Sharing",10,3.27,3,8,131.0,30,9,2015,0.76,Adventure,Single-player,0.525,0.0001249468975685,0.0723840480060007,0.5,0.5882352941176471,0.6486486486486486,0.0886075949367088,0.0004275730426938,0.0001541332035369,1128,3,7,4,8
Guilty Gear Isuka,57,0.3,2006-06-20,Arc System Works,"Fighting, 2D, Anime, Action",win,English,9.99,"Single-player, Shared/Split Screen PvP, Steam Trading Cards, Steam Cloud, Remote Play Together, Family Sharing",13,3.33,3,13,104.0,20,6,2006,1.04,Fighting,Single-player,0.4625,3.2940545722613345e-05,0.1248906113264158,0.5,0.7647058823529411,0.6621621621621621,0.1518987341772151,0.0003393867150432,0.0002109191206295,101,16,7,0,7
Fly Punch Boom!,91,0.13,2020-05-28,Jollypunch Games,"Fighting, 2D, Action",win,"English, Italian, Simplified Chinese, French, Spanish - Spain, Spanish - Latin America, German, Japanese, Russian, Portuguese - Brazil, Traditional Chinese, Korean",7.99,"Single-player, Online PvP, Shared/Split Screen PvP, Shared/Split Screen Co-op, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Stats, Remote Play on TV, Remote Play Together, Family Sharing",10,4.25,3,12,24.0,28,5,2020,0.19,Fighting,Single-player,0.8875,1.3630570643840003e-05,0.0998874859357419,0.5,0.5882352941176471,0.8693693693693693,0.1392405063291139,7.809389237498878e-05,3.853330088423785e-05,778,16,7,0,9
Infectonator: Survivors,67,0.94,2016-08-08,Toge Productions,"Strategy, Survival, Simulation","win, mac",English,5.79,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",13,3.01,4,35,95.6,8,8,2016,0.55,Strategy,Single-player,0.5875,0.0001056369224897,0.0723840480060007,0.75,0.7647058823529411,0.59009009009009,0.430379746835443,0.0003119509686631,0.0001115437657175,1567,36,7,3,8
Re:BF,80,0.24,2022-03-12,Asgar Knights,"Sexual Content, Anime, JRPG",win,"English, Japanese, Simplified Chinese",2.0,"Single-player, Steam Cloud, Family Sharing",17,0.62,3,8,21.4,12,3,2022,0.04,Sexual Content,Single-player,0.75,2.6125260400693343e-05,0.0250031253906738,0.5,1.0,0.0518018018018018,0.0886075949367088,6.960187563826895e-05,8.112273870365864e-06,114,29,7,0,9
night nite,91,0.06,2023-12-22,Lu,"Adventure, Cute, Story Rich",win,"English, Simplified Chinese, Japanese, Russian",1.99,"Single-player, Steam Achievements, Steam Cloud, Remote Play Together, Family Sharing",17,3.5,1,1,2.9,22,12,2023,0.01,Adventure,Single-player,0.8875,5.679404434933336e-06,0.0248781097637204,0.0,1.0,0.7004504504504504,0.0,9.17791039622411e-06,2.028068467591466e-06,884,3,7,0,9
The Demon Lord is New in Town!,71,0.1,2022-01-25,Daijyobi Institute,"Adventure, RPG, Anime",win,"English, Japanese, Simplified Chinese",2.5,"Single-player, Steam Trading Cards, Steam Cloud, Family Sharing",17,1.46,1,9,8.0,25,1,2022,0.02,Adventure,Single-player,0.6375000000000001,1.0222927982880004e-05,0.0312539067383422,0.0,1.0,0.2409909909909909,0.1012658227848101,2.5835327841328367e-05,4.056136935182932e-06,388,3,7,0,9
